country_name,country_code,indicator_name,indicator_code,debt
Russian Federation,RUS,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,11030000.00
Russian Federation,RUS,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,1500000000.00
Russian Federation,RUS,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,2113157602.70
Russian Federation,RUS,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,22077398848.10
Russian Federation,RUS,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,4228747124.80
Russian Federation,RUS,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,141669500.00
Russian Federation,RUS,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,33043274.40
Russian Federation,RUS,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,8201415.90
Russian Federation,RUS,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,211593722.20
Russian Federation,RUS,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,33043274.40
Russian Federation,RUS,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,19231415.90
Russian Federation,RUS,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,614288.30
Russian Federation,RUS,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,10135.80
Russian Federation,RUS,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,23578013136.40
Russian Federation,RUS,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,6341914863.30
Russian Federation,RUS,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,66589761833.50
Russian Federation,RUS,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,42800154974.90
Rwanda,RWA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,327248280.20
Rwanda,RWA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,54069081.60
Rwanda,RWA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,8604526.00
Rwanda,RWA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,69086251.90
Rwanda,RWA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,7310975.70
Rwanda,RWA,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,0.00
Rwanda,RWA,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,26500000.00
Rwanda,RWA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,31090382.50
Rwanda,RWA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,258162028.30
Rwanda,RWA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,20258105.90
Rwanda,RWA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,39694908.50
Rwanda,RWA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,327248280.20
Rwanda,RWA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,27569081.60
Rwanda,RWA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,0.00
Rwanda,RWA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,26500000.00
Rwanda,RWA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,39694908.50
Samoa,WSM,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,10815581.10
Samoa,WSM,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,5117819.00
Samoa,WSM,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,11727921.80
Samoa,WSM,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,3362614.40
Samoa,WSM,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,2965245.00
Samoa,WSM,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,9987486.60
Samoa,WSM,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,7452966.70
Samoa,WSM,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,2152574.00
Samoa,WSM,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,21715408.40
Samoa,WSM,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,10815581.10
Samoa,WSM,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,5117819.00
Samoa,WSM,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,21715408.40
Sao Tome and Principe,STP,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,10636848.50
Sao Tome and Principe,STP,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,1354432.70
Sao Tome and Principe,STP,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,522448.70
Sao Tome and Principe,STP,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,1918.90
Sao Tome and Principe,STP,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,802594.20
Sao Tome and Principe,STP,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,2418947.60
Sao Tome and Principe,STP,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,10634929.60
Sao Tome and Principe,STP,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,551838.50
Sao Tome and Principe,STP,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,2941396.30
Sao Tome and Principe,STP,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,10636848.50
Sao Tome and Principe,STP,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,1354432.70
Sao Tome and Principe,STP,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,2941396.30
Senegal,SEN,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,1661790101.60
Senegal,SEN,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,266493300.40
Senegal,SEN,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,132241030.20
Senegal,SEN,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,548648509.10
Senegal,SEN,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,62856549.30
Senegal,SEN,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,0.00
Senegal,SEN,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,140824000.00
Senegal,SEN,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,98043761.10
Senegal,SEN,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,61799481.20
Senegal,SEN,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,5561154.10
Senegal,SEN,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,170437929.10
Senegal,SEN,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,886747852.70
Senegal,SEN,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,53740046.60
Senegal,SEN,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,302678959.30
Senegal,SEN,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,1435396361.80
Senegal,SEN,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,116596595.90
Senegal,SEN,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,43999835.60
Senegal,SEN,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,164594258.60
Senegal,SEN,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,3511550.40
Senegal,SEN,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,142043596.70
Senegal,SEN,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,226393739.80
Senegal,SEN,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,149896704.50
Senegal,SEN,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,444722556.00
Serbia,SRB,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,1390127107.30
Serbia,SRB,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,1087126443.30
Serbia,SRB,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,589206331.60
Serbia,SRB,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,328727524.60
Serbia,SRB,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,703434606.40
Serbia,SRB,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,156469393.10
Serbia,SRB,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,0.00
Serbia,SRB,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,238124000.00
Serbia,SRB,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,6515073.80
Serbia,SRB,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,2967178.90
Serbia,SRB,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,621929.80
Serbia,SRB,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,715223963.70
Serbia,SRB,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,623050701.00
Serbia,SRB,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,92872223.30
Serbia,SRB,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,1043951488.30
Serbia,SRB,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,1326485307.40
Serbia,SRB,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,249341616.40
Serbia,SRB,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,27982786.40
Serbia,SRB,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,60674621.00
Serbia,SRB,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,9832565.50
Serbia,SRB,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,34497860.20
Serbia,SRB,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,63641799.90
Serbia,SRB,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,248578495.30
Serbia,SRB,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,3409673950.00
Serbia,SRB,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,2331224601.50
Sierra Leone,SLE,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,98339852.80
Sierra Leone,SLE,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,7862712.90
Sierra Leone,SLE,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,8755657.70
Sierra Leone,SLE,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,32566565.00
Sierra Leone,SLE,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,2736397.70
Sierra Leone,SLE,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,24144262.80
Sierra Leone,SLE,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,65773287.80
Sierra Leone,SLE,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,5126315.20
Sierra Leone,SLE,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,32899920.50
Sierra Leone,SLE,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,98339852.80
Sierra Leone,SLE,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,7862712.90
Sierra Leone,SLE,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,32899920.50
Solomon Islands,SLB,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,8645249.90
Solomon Islands,SLB,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,5410035.30
Solomon Islands,SLB,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,3721000.00
Solomon Islands,SLB,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,1207375.00
Solomon Islands,SLB,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,284000.00
Solomon Islands,SLB,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,3952828.90
Solomon Islands,SLB,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,8645249.90
Solomon Islands,SLB,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,1405035.30
Solomon Islands,SLB,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,5160203.90
Solomon Islands,SLB,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,8645249.90
Solomon Islands,SLB,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,1689035.30
Solomon Islands,SLB,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,30749703.90
Solomon Islands,SLB,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,25589500.00
Somalia,SOM,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,2456971.60
Somalia,SOM,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,4429352.40
Somalia,SOM,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,8301771.40
Somalia,SOM,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,925000.00
Somalia,SOM,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,24683262.90
Somalia,SOM,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,2456971.60
Somalia,SOM,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,3504352.40
Somalia,SOM,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,32985034.30
Somalia,SOM,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,2456971.60
Somalia,SOM,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,4429352.40
Somalia,SOM,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,32985034.30
South Africa,ZAF,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,714762584.50
South Africa,ZAF,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,4872276053.40
South Africa,ZAF,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,957111168.50
South Africa,ZAF,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,2000000000.00
South Africa,ZAF,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,3766186000.00
South Africa,ZAF,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,398510262.90
South Africa,ZAF,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,44117700.00
South Africa,ZAF,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,65728818.10
South Africa,ZAF,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,346393763.90
South Africa,ZAF,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,251984484.50
South Africa,ZAF,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,82716066.80
South Africa,ZAF,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,346393763.90
South Africa,ZAF,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,251984484.50
South Africa,ZAF,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,82716066.80
South Africa,ZAF,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,43837666.70
South Africa,ZAF,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,534000.00
South Africa,ZAF,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,2442347929.60
South Africa,ZAF,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,44117700.00
South Africa,ZAF,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,3832448818.10
South Africa,ZAF,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,9474257551.90
South Africa,ZAF,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,6685515858.40
South Asia,SAS,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,29306216064.70
South Asia,SAS,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,15931560388.10
South Asia,SAS,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,9813113000.00
South Asia,SAS,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,6437804448.10
South Asia,SAS,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,17269114040.90
South Asia,SAS,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,2004917449.30
South Asia,SAS,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,4883333333.30
South Asia,SAS,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,1515738709.80
South Asia,SAS,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,5004801917.30
South Asia,SAS,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,219553713.20
South Asia,SAS,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,676602285.20
South Asia,SAS,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,7851739929.50
South Asia,SAS,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,11722783310.60
South Asia,SAS,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,1915432943.80
South Asia,SAS,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,14289544377.60
South Asia,SAS,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,28991897351.50
South Asia,SAS,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,3920350393.10
South Asia,SAS,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,207766207.60
South Asia,SAS,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,5756000.00
South Asia,SAS,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,10095901458.20
South Asia,SAS,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,219553713.20
South Asia,SAS,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,2198096995.00
South Asia,SAS,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,48756295898.20
South Asia,SAS,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,24370850062.40
Sri Lanka,LKA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,2547120639.90
Sri Lanka,LKA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,1304221181.40
Sri Lanka,LKA,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,268295000.00
Sri Lanka,LKA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,1075437996.60
Sri Lanka,LKA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,1729975495.90
Sri Lanka,LKA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,270096709.90
Sri Lanka,LKA,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,1750000000.00
Sri Lanka,LKA,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,571993000.00
Sri Lanka,LKA,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,529046985.10
Sri Lanka,LKA,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,77491628.10
Sri Lanka,LKA,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,48689796.20
Sri Lanka,LKA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,449771961.10
Sri Lanka,LKA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,739653515.90
Sri Lanka,LKA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,140722675.30
Sri Lanka,LKA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,1525209957.70
Sri Lanka,LKA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,2469629011.80
Sri Lanka,LKA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,410819385.20
Sri Lanka,LKA,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,151529090.90
Sri Lanka,LKA,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,4424000.00
Sri Lanka,LKA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,2430576076.00
Sri Lanka,LKA,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,77491628.10
Sri Lanka,LKA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,625106796.20
Sri Lanka,LKA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,5761489255.90
Sri Lanka,LKA,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,1805703222.20
St. Lucia,LCA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,37459842.20
St. Lucia,LCA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,4891779.50
St. Lucia,LCA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,5113457.50
St. Lucia,LCA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,5713700.50
St. Lucia,LCA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,1375737.70
St. Lucia,LCA,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,200000.00
St. Lucia,LCA,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,85925.90
St. Lucia,LCA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,15019216.30
St. Lucia,LCA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,31746141.70
St. Lucia,LCA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,3430115.90
St. Lucia,LCA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,20132673.80
St. Lucia,LCA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,37459842.20
St. Lucia,LCA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,4805853.60
St. Lucia,LCA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,200000.00
St. Lucia,LCA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,85925.90
St. Lucia,LCA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,20332673.80
St. Vincent and the Grenadines,VCT,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,33458473.70
St. Vincent and the Grenadines,VCT,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,6817648.30
St. Vincent and the Grenadines,VCT,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,3070092.30
St. Vincent and the Grenadines,VCT,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,8155461.40
St. Vincent and the Grenadines,VCT,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,1181883.80
St. Vincent and the Grenadines,VCT,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,1225216.30
St. Vincent and the Grenadines,VCT,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,567777.80
St. Vincent and the Grenadines,VCT,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,500142.90
St. Vincent and the Grenadines,VCT,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,8000.00
St. Vincent and the Grenadines,VCT,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,21615600.70
St. Vincent and the Grenadines,VCT,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,25303012.30
St. Vincent and the Grenadines,VCT,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,5059986.70
St. Vincent and the Grenadines,VCT,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,24685693.00
St. Vincent and the Grenadines,VCT,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,33458473.70
St. Vincent and the Grenadines,VCT,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,6241870.50
St. Vincent and the Grenadines,VCT,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,1725359.20
St. Vincent and the Grenadines,VCT,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,575777.80
St. Vincent and the Grenadines,VCT,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,26411052.20
Sudan,SDN,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,704940261.80
Sudan,SDN,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,93311473.00
Sudan,SDN,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,262918897.80
Sudan,SDN,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,376666146.50
Sudan,SDN,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,40572544.50
Sudan,SDN,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,217194878.80
Sudan,SDN,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,328274115.30
Sudan,SDN,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,52738928.50
Sudan,SDN,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,480113776.60
Sudan,SDN,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,704940261.80
Sudan,SDN,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,93311473.00
Sudan,SDN,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,480113776.60
Syrian Arab Republic,SYR,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,266925460.40
Syrian Arab Republic,SYR,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,39165280.60
Syrian Arab Republic,SYR,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,159358328.90
Syrian Arab Republic,SYR,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,126505578.00
Syrian Arab Republic,SYR,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,9269996.50
Syrian Arab Republic,SYR,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,147903571.10
Syrian Arab Republic,SYR,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,140419882.40
Syrian Arab Republic,SYR,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,29895284.10
Syrian Arab Republic,SYR,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,307261900.00
Syrian Arab Republic,SYR,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,266925460.40
Syrian Arab Republic,SYR,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,39165280.60
Syrian Arab Republic,SYR,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,307261900.00
Tajikistan,TJK,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,89888943.90
